,Area,Item,Year,Yield Value,average_rain_fall_mm_per_year,Pesticies Value,Avg_Temp
2348,Bangladesh,Soybeans,2011,15898,2666,14798.28,25.8
2349,Bangladesh,Soybeans,2011,15898,2666,14798.28,25.8
2350,Bangladesh,Sweet potatoes,2011,97962,2666,14798.28,25.8
2351,Bangladesh,Sweet potatoes,2011,97962,2666,14798.28,25.8
2352,Bangladesh,Wheat,2011,26012,2666,14798.28,25.8
2353,Bangladesh,Wheat,2011,26012,2666,14798.28,25.8
2354,Bangladesh,Maize,2012,65838,2666,13289.18,26.28
2355,Bangladesh,Maize,2012,65838,2666,13289.18,26.28
2356,Bangladesh,Potatoes,2012,190627,2666,13289.18,26.28
2357,Bangladesh,Potatoes,2012,190627,2666,13289.18,26.28
2358,Bangladesh,"Rice, paddy",2012,44206,2666,13289.18,26.28
2359,Bangladesh,"Rice, paddy",2012,44206,2666,13289.18,26.28
2360,Bangladesh,Sorghum,2012,13452,2666,13289.18,26.28
2361,Bangladesh,Sorghum,2012,13452,2666,13289.18,26.28
2362,Bangladesh,Soybeans,2012,15814,2666,13289.18,26.28
2363,Bangladesh,Soybeans,2012,15814,2666,13289.18,26.28
2364,Bangladesh,Sweet potatoes,2012,102939,2666,13289.18,26.28
2365,Bangladesh,Sweet potatoes,2012,102939,2666,13289.18,26.28
2366,Bangladesh,Wheat,2012,27789,2666,13289.18,26.28
2367,Bangladesh,Wheat,2012,27789,2666,13289.18,26.28
2368,Bangladesh,Maize,2013,65953,2666,15330.16,26.59
2369,Bangladesh,Maize,2013,65953,2666,15330.16,26.59
2370,Bangladesh,Potatoes,2013,193790,2666,15330.16,26.59
2371,Bangladesh,Potatoes,2013,193790,2666,15330.16,26.59
2372,Bangladesh,"Rice, paddy",2013,45317,2666,15330.16,26.59
2373,Bangladesh,"Rice, paddy",2013,45317,2666,15330.16,26.59
2374,Bangladesh,Sorghum,2013,11343,2666,15330.16,26.59
2375,Bangladesh,Sorghum,2013,11343,2666,15330.16,26.59
2376,Bangladesh,Soybeans,2013,14729,2666,15330.16,26.59
2377,Bangladesh,Soybeans,2013,14729,2666,15330.16,26.59
2378,Bangladesh,Sweet potatoes,2013,97019,2666,15330.16,26.59
2379,Bangladesh,Sweet potatoes,2013,97019,2666,15330.16,26.59
2380,Bangladesh,Wheat,2013,30138,2666,15330.16,26.59
2381,Bangladesh,Wheat,2013,30138,2666,15330.16,26.59
2382,Belarus,Maize,1992,30000,618,8306.31,6.74
2383,Belarus,Potatoes,1992,115326,618,8306.31,6.74
2384,Belarus,Wheat,1992,27983,618,8306.31,6.74
2385,Belarus,Maize,1993,12000,618,8306.31,5.61
2386,Belarus,Potatoes,1993,155463,618,8306.31,5.61
2387,Belarus,Wheat,1993,26826,618,8306.31,5.61
2388,Belarus,Maize,1994,5000,618,8306.31,6.26
2389,Belarus,Potatoes,1994,118235,618,8306.31,6.26
2390,Belarus,Wheat,1994,22802,618,8306.31,6.26
2391,Belarus,Maize,1995,24545,618,8306.31,6.68
2392,Belarus,Potatoes,1995,131092,618,8306.31,6.68
2393,Belarus,Wheat,1995,24791,618,8306.31,6.68
2394,Belarus,Maize,1996,23000,618,8306.31,5.32
2395,Belarus,Potatoes,1996,151328,618,8306.31,5.32
2396,Belarus,Wheat,1996,21989,618,8306.31,5.32
2397,Belarus,Maize,1997,20333,618,8306.31,5.98
2398,Belarus,Potatoes,1997,99173,618,8306.31,5.98
2399,Belarus,Wheat,1997,25132,618,8306.31,5.98
2400,Belarus,Maize,1998,26522,618,8306.31,6.11
2401,Belarus,Potatoes,1998,108971,618,8306.31,6.11
2402,Belarus,Wheat,1998,21347,618,8306.31,6.11
2403,Belarus,Maize,1999,26053,618,8306.31,7.38
2404,Belarus,Potatoes,1999,113330,618,8306.31,7.38
2405,Belarus,Wheat,1999,17322,618,8306.31,7.38
2406,Belarus,Maize,2000,23077,618,8306.31,7.52
2407,Belarus,Potatoes,2000,131888,618,8306.31,7.52
2408,Belarus,Wheat,2000,21367,618,8306.31,7.52
2409,Belarus,Maize,2001,25917,618,8306.31,6.71
2410,Belarus,Potatoes,2001,122132,618,8306.31,6.71
2411,Belarus,Wheat,2001,21255,618,8306.31,6.71
2412,Belarus,Maize,2002,32889,618,8306.31,7.34
2413,Belarus,Potatoes,2002,134922,618,8306.31,7.34
2414,Belarus,Wheat,2002,26919,618,8306.31,7.34
2415,Belarus,Maize,2004,35297,618,8306.31,6.49
2416,Belarus,Potatoes,2004,195459,618,8306.31,6.49
2417,Belarus,Wheat,2004,33040,618,8306.31,6.49
2418,Belarus,Maize,2005,39965,618,8306.31,6.53
2419,Belarus,Potatoes,2005,177299,618,8306.31,6.53
2420,Belarus,Wheat,2005,32812,618,8306.31,6.53
2421,Belarus,Maize,2006,39390,618,8306.31,6.6
2422,Belarus,Potatoes,2006,191956,618,8306.31,6.6
2423,Belarus,Wheat,2006,28191,618,8306.31,6.6
2424,Belarus,Maize,2007,50653,618,8306.31,7.51
2425,Belarus,Potatoes,2007,211948,618,8306.31,7.51
2426,Belarus,Wheat,2007,32771,618,8306.31,7.51
2427,Belarus,Maize,2008,43890,618,8306.31,7.75
2428,Belarus,Potatoes,2008,220735,618,8306.31,7.75
2429,Belarus,Wheat,2008,39752,618,8306.31,7.75
2430,Belarus,Maize,2009,46818,618,8306.31,6.75
2431,Belarus,Potatoes,2009,186040,618,8306.31,6.75
2432,Belarus,Wheat,2009,35428,618,8306.31,6.75
2433,Belarus,Maize,2010,49306,618,8306.31,6.71
2434,Belarus,Potatoes,2010,213518,618,8306.31,6.71
2435,Belarus,Wheat,2010,28851,618,8306.31,6.71
2436,Belarus,Maize,2011,65950,618,8306.31,7.29
2437,Belarus,Potatoes,2011,209564,618,8306.31,7.29
2438,Belarus,Wheat,2011,33088,618,8306.31,7.29
2439,Belarus,Maize,2012,50407,618,9578.67,6.33
2440,Belarus,Potatoes,2012,208131,618,9578.67,6.33
2441,Belarus,Wheat,2012,35822,618,9578.67,6.33
2442,Belarus,Maize,2013,55656,618,9163.51,7.83
2443,Belarus,Potatoes,2013,193536,618,9163.51,7.83
2444,Belarus,Wheat,2013,30610,618,9163.51,7.83
2445,Belgium,Maize,2000,111006,847,9560.49,11.37
2446,Belgium,Potatoes,2000,444058,847,9560.49,11.37
2447,Belgium,Wheat,2000,79198,847,9560.49,11.37
2448,Belgium,Maize,2001,113522,847,8529.07,10.94
2449,Belgium,Potatoes,2001,412267,847,8529.07,10.94
2450,Belgium,Wheat,2001,80475,847,8529.07,10.94
2451,Belgium,Maize,2002,111962,847,9204.0,11.44
2452,Belgium,Potatoes,2002,471475,847,9204.0,11.44
2453,Belgium,Wheat,2002,82757,847,9204.0,11.44
2454,Belgium,Maize,2004,122246,847,9186.0,10.94
2455,Belgium,Potatoes,2004,483955,847,9186.0,10.94
2456,Belgium,Wheat,2004,89806,847,9186.0,10.94
2457,Belgium,Maize,2005,116872,847,9776.0,11.16
2458,Belgium,Potatoes,2005,428135,847,9776.0,11.16
2459,Belgium,Wheat,2005,82733,847,9776.0,11.16
2460,Belgium,Maize,2006,101929,847,8244.02,11.48
2461,Belgium,Potatoes,2006,385452,847,8244.02,11.48
2462,Belgium,Wheat,2006,82549,847,8244.02,11.48
2463,Belgium,Maize,2007,131278,847,6712.05,11.52
2464,Belgium,Potatoes,2007,469491,847,6712.05,11.52
2465,Belgium,Wheat,2007,78908,847,6712.05,11.52
2466,Belgium,Maize,2008,119258,847,6516.47,10.9
2467,Belgium,Potatoes,2008,460711,847,6516.47,10.9
2468,Belgium,Wheat,2008,87585,847,6516.47,10.9
2469,Belgium,Maize,2009,121174,847,5496.04,11.0
2470,Belgium,Potatoes,2009,447083,847,5496.04,11.0
2471,Belgium,Wheat,2009,94652,847,5496.04,11.0
2472,Belgium,Maize,2010,119283,847,4644.53,9.74
2473,Belgium,Potatoes,2010,422676,847,4644.53,9.74
2474,Belgium,Wheat,2010,88272,847,4644.53,9.74
2475,Belgium,Maize,2011,119360,847,5740.44,11.69
2476,Belgium,Potatoes,2011,501412,847,5740.44,11.69
2477,Belgium,Wheat,2011,84046,847,5740.44,11.69
2478,Belgium,Maize,2012,102438,847,6139.3,10.68
2479,Belgium,Potatoes,2012,454233,847,6139.3,10.68
2480,Belgium,Wheat,2012,84522,847,6139.3,10.68
2481,Belgium,Maize,2013,111500,847,5905.6,10.36
2482,Belgium,Potatoes,2013,454642,847,5905.6,10.36
2483,Belgium,Wheat,2013,89349,847,5905.6,10.36
2484,Botswana,Maize,1990,2899,416,17.0,19.54
2485,Botswana,Sorghum,1990,2500,416,17.0,19.54
2486,Botswana,Wheat,1990,26178,416,17.0,19.54
2487,Botswana,Maize,1991,3962,416,19.0,19.29
2488,Botswana,Sorghum,1991,3663,416,19.0,19.29
2489,Botswana,Wheat,1991,22464,416,19.0,19.29
2490,Botswana,Maize,1992,1899,416,17.0,20.59
2491,Botswana,Sorghum,1992,2909,416,17.0,20.59
2492,Botswana,Wheat,1992,21653,416,17.0,20.59
2493,Botswana,Maize,1993,1353,416,17.0,19.97
2494,Botswana,Sorghum,1993,5236,416,17.0,19.97
2495,Botswana,Wheat,1993,20843,416,17.0,19.97
2496,Botswana,Maize,1994,1698,416,17.0,19.26
2497,Botswana,Sorghum,1994,2182,416,17.0,19.26
2498,Botswana,Wheat,1994,20032,416,17.0,19.26
2499,Botswana,Maize,1995,9477,416,17.0,19.96
2500,Botswana,Sorghum,1995,3597,416,17.0,19.96
2501,Botswana,Wheat,1995,19222,416,17.0,19.96
2502,Botswana,Maize,1996,2463,416,17.0,19.1
2503,Botswana,Sorghum,1996,3592,416,17.0,19.1
2504,Botswana,Wheat,1996,19009,416,17.0,19.1
2505,Botswana,Maize,1997,2867,416,17.0,19.26
2506,Botswana,Sorghum,1997,2455,416,17.0,19.26
2507,Botswana,Wheat,1997,17235,416,17.0,19.26
2508,Botswana,Maize,1998,910,416,17.0,20.05
2509,Botswana,Sorghum,1998,3364,416,17.0,20.05
2510,Botswana,Wheat,1998,16667,416,17.0,20.05
2511,Botswana,Maize,1999,1111,416,17.0,20.24
2512,Botswana,Sorghum,1999,2669,416,17.0,20.24
2513,Botswana,Wheat,1999,16337,416,17.0,20.24
2514,Botswana,Maize,2000,1123,416,17.0,18.97
2515,Botswana,Sorghum,2000,1573,416,17.0,18.97
2516,Botswana,Wheat,2000,15878,416,17.0,18.97
2517,Botswana,Maize,2001,1992,416,17.0,19.36
2518,Botswana,Sorghum,2001,11538,416,17.0,19.36
2519,Botswana,Wheat,2001,15714,416,17.0,19.36
2520,Botswana,Maize,2002,2947,416,17.0,19.89
2521,Botswana,Sorghum,2002,4218,416,17.0,19.89
2522,Botswana,Wheat,2002,14563,416,17.0,19.89
2523,Botswana,Maize,2004,1743,416,17.0,19.41
2524,Botswana,Sorghum,2004,3343,416,17.0,19.41
2525,Botswana,Wheat,2004,12692,416,17.0,19.41
2526,Botswana,Maize,2005,2297,416,17.0,20.42
2527,Botswana,Sorghum,2005,18316,416,17.0,20.42
2528,Botswana,Wheat,2005,11614,416,17.0,20.42
2529,Botswana,Maize,2006,2511,416,17.0,18.97
2530,Botswana,Sorghum,2006,5024,416,17.0,18.97
2531,Botswana,Wheat,2006,10452,416,17.0,18.97
2532,Botswana,Maize,2007,1219,416,17.0,19.71
2533,Botswana,Sorghum,2007,9979,416,17.0,19.71
2534,Botswana,Wheat,2007,9000,416,17.0,19.71
2535,Botswana,Maize,2008,1844,416,17.0,19.63
2536,Botswana,Sorghum,2008,5507,416,17.0,19.63
2537,Botswana,Wheat,2008,8000,416,17.0,19.63
2538,Botswana,Maize,2009,2429,416,17.0,19.25
2539,Botswana,Sorghum,2009,5042,416,17.0,19.25
2540,Botswana,Maize,2010,1617,416,17.0,19.98
2541,Botswana,Sorghum,2010,5701,416,17.0,19.98
2542,Botswana,Maize,2011,3473,416,17.0,19.19
2543,Botswana,Sorghum,2011,6690,416,17.0,19.19
2544,Botswana,Maize,2012,1370,416,17.0,19.83
2545,Botswana,Sorghum,2012,6779,416,17.0,19.83
2546,Botswana,Maize,2013,849,416,17.0,18.69
2547,Botswana,Sorghum,2013,3168,416,17.0,18.69
2548,Brazil,Cassava,1990,125529,1761,49695.0,21.88
2549,Brazil,Cassava,1990,125529,1761,49695.0,20.29
2550,Brazil,Cassava,1990,125529,1761,49695.0,17.77
2551,Brazil,Cassava,1990,125529,1761,49695.0,17.77
2552,Brazil,Cassava,1990,125529,1761,49695.0,27.65
2553,Brazil,Cassava,1990,125529,1761,49695.0,20.29
2554,Brazil,Cassava,1990,125529,1761,49695.0,27.07
2555,Brazil,Cassava,1990,125529,1761,49695.0,18.47
2556,Brazil,Cassava,1990,125529,1761,49695.0,25.76
2557,Brazil,Cassava,1990,125529,1761,49695.0,24.64
2558,Brazil,Cassava,1990,125529,1761,49695.0,25.29
2559,Brazil,Maize,1990,18735,1761,49695.0,21.88
2560,Brazil,Maize,1990,18735,1761,49695.0,20.29
2561,Brazil,Maize,1990,18735,1761,49695.0,17.77
2562,Brazil,Maize,1990,18735,1761,49695.0,17.77
2563,Brazil,Maize,1990,18735,1761,49695.0,27.65
2564,Brazil,Maize,1990,18735,1761,49695.0,20.29
2565,Brazil,Maize,1990,18735,1761,49695.0,27.07
2566,Brazil,Maize,1990,18735,1761,49695.0,18.47
2567,Brazil,Maize,1990,18735,1761,49695.0,25.76
2568,Brazil,Maize,1990,18735,1761,49695.0,24.64
2569,Brazil,Maize,1990,18735,1761,49695.0,25.29
2570,Brazil,Potatoes,1990,141084,1761,49695.0,21.88
2571,Brazil,Potatoes,1990,141084,1761,49695.0,20.29
2572,Brazil,Potatoes,1990,141084,1761,49695.0,17.77
2573,Brazil,Potatoes,1990,141084,1761,49695.0,17.77
2574,Brazil,Potatoes,1990,141084,1761,49695.0,27.65
2575,Brazil,Potatoes,1990,141084,1761,49695.0,20.29
2576,Brazil,Potatoes,1990,141084,1761,49695.0,27.07
2577,Brazil,Potatoes,1990,141084,1761,49695.0,18.47
2578,Brazil,Potatoes,1990,141084,1761,49695.0,25.76
2579,Brazil,Potatoes,1990,141084,1761,49695.0,24.64
2580,Brazil,Potatoes,1990,141084,1761,49695.0,25.29
2581,Brazil,"Rice, paddy",1990,18803,1761,49695.0,21.88
2582,Brazil,"Rice, paddy",1990,18803,1761,49695.0,20.29
2583,Brazil,"Rice, paddy",1990,18803,1761,49695.0,17.77
2584,Brazil,"Rice, paddy",1990,18803,1761,49695.0,17.77
2585,Brazil,"Rice, paddy",1990,18803,1761,49695.0,27.65
2586,Brazil,"Rice, paddy",1990,18803,1761,49695.0,20.29
2587,Brazil,"Rice, paddy",1990,18803,1761,49695.0,27.07
2588,Brazil,"Rice, paddy",1990,18803,1761,49695.0,18.47
2589,Brazil,"Rice, paddy",1990,18803,1761,49695.0,25.76
2590,Brazil,"Rice, paddy",1990,18803,1761,49695.0,24.64
2591,Brazil,"Rice, paddy",1990,18803,1761,49695.0,25.29
2592,Brazil,Sorghum,1990,17150,1761,49695.0,21.88
2593,Brazil,Sorghum,1990,17150,1761,49695.0,20.29
2594,Brazil,Sorghum,1990,17150,1761,49695.0,17.77
2595,Brazil,Sorghum,1990,17150,1761,49695.0,17.77
2596,Brazil,Sorghum,1990,17150,1761,49695.0,27.65
2597,Brazil,Sorghum,1990,17150,1761,49695.0,20.29
2598,Brazil,Sorghum,1990,17150,1761,49695.0,27.07
2599,Brazil,Sorghum,1990,17150,1761,49695.0,18.47
2600,Brazil,Sorghum,1990,17150,1761,49695.0,25.76
2601,Brazil,Sorghum,1990,17150,1761,49695.0,24.64
2602,Brazil,Sorghum,1990,17150,1761,49695.0,25.29
2603,Brazil,Soybeans,1990,17322,1761,49695.0,21.88
2604,Brazil,Soybeans,1990,17322,1761,49695.0,20.29
2605,Brazil,Soybeans,1990,17322,1761,49695.0,17.77
2606,Brazil,Soybeans,1990,17322,1761,49695.0,17.77
2607,Brazil,Soybeans,1990,17322,1761,49695.0,27.65
2608,Brazil,Soybeans,1990,17322,1761,49695.0,20.29
2609,Brazil,Soybeans,1990,17322,1761,49695.0,27.07
2610,Brazil,Soybeans,1990,17322,1761,49695.0,18.47
2611,Brazil,Soybeans,1990,17322,1761,49695.0,25.76
2612,Brazil,Soybeans,1990,17322,1761,49695.0,24.64
2613,Brazil,Soybeans,1990,17322,1761,49695.0,25.29
2614,Brazil,Sweet potatoes,1990,101661,1761,49695.0,21.88
2615,Brazil,Sweet potatoes,1990,101661,1761,49695.0,20.29
2616,Brazil,Sweet potatoes,1990,101661,1761,49695.0,17.77
2617,Brazil,Sweet potatoes,1990,101661,1761,49695.0,17.77
2618,Brazil,Sweet potatoes,1990,101661,1761,49695.0,27.65
2619,Brazil,Sweet potatoes,1990,101661,1761,49695.0,20.29
2620,Brazil,Sweet potatoes,1990,101661,1761,49695.0,27.07
2621,Brazil,Sweet potatoes,1990,101661,1761,49695.0,18.47
2622,Brazil,Sweet potatoes,1990,101661,1761,49695.0,25.76
2623,Brazil,Sweet potatoes,1990,101661,1761,49695.0,24.64
2624,Brazil,Sweet potatoes,1990,101661,1761,49695.0,25.29
2625,Brazil,Wheat,1990,11540,1761,49695.0,21.88
2626,Brazil,Wheat,1990,11540,1761,49695.0,20.29
2627,Brazil,Wheat,1990,11540,1761,49695.0,17.77
2628,Brazil,Wheat,1990,11540,1761,49695.0,17.77
2629,Brazil,Wheat,1990,11540,1761,49695.0,27.65
2630,Brazil,Wheat,1990,11540,1761,49695.0,20.29
2631,Brazil,Wheat,1990,11540,1761,49695.0,27.07
2632,Brazil,Wheat,1990,11540,1761,49695.0,18.47
2633,Brazil,Wheat,1990,11540,1761,49695.0,25.76
2634,Brazil,Wheat,1990,11540,1761,49695.0,24.64
2635,Brazil,Wheat,1990,11540,1761,49695.0,25.29
2636,Brazil,Yams,1990,91489,1761,49695.0,21.88
2637,Brazil,Yams,1990,91489,1761,49695.0,20.29
2638,Brazil,Yams,1990,91489,1761,49695.0,17.77
2639,Brazil,Yams,1990,91489,1761,49695.0,17.77
2640,Brazil,Yams,1990,91489,1761,49695.0,27.65
2641,Brazil,Yams,1990,91489,1761,49695.0,20.29
2642,Brazil,Yams,1990,91489,1761,49695.0,27.07
2643,Brazil,Yams,1990,91489,1761,49695.0,18.47
2644,Brazil,Yams,1990,91489,1761,49695.0,25.76
2645,Brazil,Yams,1990,91489,1761,49695.0,24.64
2646,Brazil,Yams,1990,91489,1761,49695.0,25.29
2647,Brazil,Cassava,1991,126164,1761,58349.44,21.43
2648,Brazil,Cassava,1991,126164,1761,58349.44,20.13
2649,Brazil,Cassava,1991,126164,1761,58349.44,17.95
2650,Brazil,Cassava,1991,126164,1761,58349.44,17.95
2651,Brazil,Cassava,1991,126164,1761,58349.44,27.34
2652,Brazil,Cassava,1991,126164,1761,58349.44,20.13
2653,Brazil,Cassava,1991,126164,1761,58349.44,27.21
2654,Brazil,Cassava,1991,126164,1761,58349.44,19.11
2655,Brazil,Cassava,1991,126164,1761,58349.44,25.57
2656,Brazil,Cassava,1991,126164,1761,58349.44,24.25
2657,Brazil,Cassava,1991,126164,1761,58349.44,25.06
2658,Brazil,Maize,1991,18084,1761,58349.44,21.43
2659,Brazil,Maize,1991,18084,1761,58349.44,20.13
2660,Brazil,Maize,1991,18084,1761,58349.44,17.95
2661,Brazil,Maize,1991,18084,1761,58349.44,17.95
2662,Brazil,Maize,1991,18084,1761,58349.44,27.34
2663,Brazil,Maize,1991,18084,1761,58349.44,20.13
2664,Brazil,Maize,1991,18084,1761,58349.44,27.21
2665,Brazil,Maize,1991,18084,1761,58349.44,19.11
2666,Brazil,Maize,1991,18084,1761,58349.44,25.57
2667,Brazil,Maize,1991,18084,1761,58349.44,24.25
2668,Brazil,Maize,1991,18084,1761,58349.44,25.06
2669,Brazil,Potatoes,1991,140264,1761,58349.44,21.43
2670,Brazil,Potatoes,1991,140264,1761,58349.44,20.13
2671,Brazil,Potatoes,1991,140264,1761,58349.44,17.95
2672,Brazil,Potatoes,1991,140264,1761,58349.44,17.95
2673,Brazil,Potatoes,1991,140264,1761,58349.44,27.34
2674,Brazil,Potatoes,1991,140264,1761,58349.44,20.13
2675,Brazil,Potatoes,1991,140264,1761,58349.44,27.21
2676,Brazil,Potatoes,1991,140264,1761,58349.44,19.11
2677,Brazil,Potatoes,1991,140264,1761,58349.44,25.57
2678,Brazil,Potatoes,1991,140264,1761,58349.44,24.25
2679,Brazil,Potatoes,1991,140264,1761,58349.44,25.06
2680,Brazil,"Rice, paddy",1991,23020,1761,58349.44,21.43
2681,Brazil,"Rice, paddy",1991,23020,1761,58349.44,20.13
2682,Brazil,"Rice, paddy",1991,23020,1761,58349.44,17.95
2683,Brazil,"Rice, paddy",1991,23020,1761,58349.44,17.95
2684,Brazil,"Rice, paddy",1991,23020,1761,58349.44,27.34
2685,Brazil,"Rice, paddy",1991,23020,1761,58349.44,20.13
2686,Brazil,"Rice, paddy",1991,23020,1761,58349.44,27.21
2687,Brazil,"Rice, paddy",1991,23020,1761,58349.44,19.11
2688,Brazil,"Rice, paddy",1991,23020,1761,58349.44,25.57
2689,Brazil,"Rice, paddy",1991,23020,1761,58349.44,24.25
2690,Brazil,"Rice, paddy",1991,23020,1761,58349.44,25.06
2691,Brazil,Sorghum,1991,14834,1761,58349.44,21.43
2692,Brazil,Sorghum,1991,14834,1761,58349.44,20.13
2693,Brazil,Sorghum,1991,14834,1761,58349.44,17.95
2694,Brazil,Sorghum,1991,14834,1761,58349.44,17.95
2695,Brazil,Sorghum,1991,14834,1761,58349.44,27.34
2696,Brazil,Sorghum,1991,14834,1761,58349.44,20.13
2697,Brazil,Sorghum,1991,14834,1761,58349.44,27.21
2698,Brazil,Sorghum,1991,14834,1761,58349.44,19.11
2699,Brazil,Sorghum,1991,14834,1761,58349.44,25.57
2700,Brazil,Sorghum,1991,14834,1761,58349.44,24.25
2701,Brazil,Sorghum,1991,14834,1761,58349.44,25.06
2702,Brazil,Soybeans,1991,15533,1761,58349.44,21.43
2703,Brazil,Soybeans,1991,15533,1761,58349.44,20.13
2704,Brazil,Soybeans,1991,15533,1761,58349.44,17.95
2705,Brazil,Soybeans,1991,15533,1761,58349.44,17.95
2706,Brazil,Soybeans,1991,15533,1761,58349.44,27.34
2707,Brazil,Soybeans,1991,15533,1761,58349.44,20.13
2708,Brazil,Soybeans,1991,15533,1761,58349.44,27.21
2709,Brazil,Soybeans,1991,15533,1761,58349.44,19.11
2710,Brazil,Soybeans,1991,15533,1761,58349.44,25.57
2711,Brazil,Soybeans,1991,15533,1761,58349.44,24.25
2712,Brazil,Soybeans,1991,15533,1761,58349.44,25.06
2713,Brazil,Sweet potatoes,1991,101504,1761,58349.44,21.43
2714,Brazil,Sweet potatoes,1991,101504,1761,58349.44,20.13
2715,Brazil,Sweet potatoes,1991,101504,1761,58349.44,17.95
2716,Brazil,Sweet potatoes,1991,101504,1761,58349.44,17.95
2717,Brazil,Sweet potatoes,1991,101504,1761,58349.44,27.34
2718,Brazil,Sweet potatoes,1991,101504,1761,58349.44,20.13
2719,Brazil,Sweet potatoes,1991,101504,1761,58349.44,27.21
2720,Brazil,Sweet potatoes,1991,101504,1761,58349.44,19.11
2721,Brazil,Sweet potatoes,1991,101504,1761,58349.44,25.57
2722,Brazil,Sweet potatoes,1991,101504,1761,58349.44,24.25
2723,Brazil,Sweet potatoes,1991,101504,1761,58349.44,25.06
2724,Brazil,Wheat,1991,14232,1761,58349.44,21.43
2725,Brazil,Wheat,1991,14232,1761,58349.44,20.13
2726,Brazil,Wheat,1991,14232,1761,58349.44,17.95
2727,Brazil,Wheat,1991,14232,1761,58349.44,17.95
2728,Brazil,Wheat,1991,14232,1761,58349.44,27.34
2729,Brazil,Wheat,1991,14232,1761,58349.44,20.13
2730,Brazil,Wheat,1991,14232,1761,58349.44,27.21
2731,Brazil,Wheat,1991,14232,1761,58349.44,19.11
2732,Brazil,Wheat,1991,14232,1761,58349.44,25.57
2733,Brazil,Wheat,1991,14232,1761,58349.44,24.25
2734,Brazil,Wheat,1991,14232,1761,58349.44,25.06
2735,Brazil,Yams,1991,91353,1761,58349.44,21.43
2736,Brazil,Yams,1991,91353,1761,58349.44,20.13
2737,Brazil,Yams,1991,91353,1761,58349.44,17.95
2738,Brazil,Yams,1991,91353,1761,58349.44,17.95
2739,Brazil,Yams,1991,91353,1761,58349.44,27.34
2740,Brazil,Yams,1991,91353,1761,58349.44,20.13
2741,Brazil,Yams,1991,91353,1761,58349.44,27.21
2742,Brazil,Yams,1991,91353,1761,58349.44,19.11
2743,Brazil,Yams,1991,91353,1761,58349.44,25.57
2744,Brazil,Yams,1991,91353,1761,58349.44,24.25
2745,Brazil,Yams,1991,91353,1761,58349.44,25.06
2746,Brazil,Cassava,1992,120019,1761,67003.89,21.35
2747,Brazil,Cassava,1992,120019,1761,67003.89,20.21
2748,Brazil,Cassava,1992,120019,1761,67003.89,17.8
2749,Brazil,Cassava,1992,120019,1761,67003.89,17.8
2750,Brazil,Cassava,1992,120019,1761,67003.89,27.58
2751,Brazil,Cassava,1992,120019,1761,67003.89,20.21
2752,Brazil,Cassava,1992,120019,1761,67003.89,27.42
2753,Brazil,Cassava,1992,120019,1761,67003.89,18.72
2754,Brazil,Cassava,1992,120019,1761,67003.89,25.61
2755,Brazil,Cassava,1992,120019,1761,67003.89,24.24
2756,Brazil,Cassava,1992,120019,1761,67003.89,24.97
2757,Brazil,Maize,1992,22828,1761,67003.89,21.35
2758,Brazil,Maize,1992,22828,1761,67003.89,20.21
2759,Brazil,Maize,1992,22828,1761,67003.89,17.8
2760,Brazil,Maize,1992,22828,1761,67003.89,17.8
2761,Brazil,Maize,1992,22828,1761,67003.89,27.58
2762,Brazil,Maize,1992,22828,1761,67003.89,20.21
2763,Brazil,Maize,1992,22828,1761,67003.89,27.42
2764,Brazil,Maize,1992,22828,1761,67003.89,18.72
2765,Brazil,Maize,1992,22828,1761,67003.89,25.61
2766,Brazil,Maize,1992,22828,1761,67003.89,24.24
2767,Brazil,Maize,1992,22828,1761,67003.89,24.97
2768,Brazil,Potatoes,1992,140432,1761,67003.89,21.35
2769,Brazil,Potatoes,1992,140432,1761,67003.89,20.21
2770,Brazil,Potatoes,1992,140432,1761,67003.89,17.8
2771,Brazil,Potatoes,1992,140432,1761,67003.89,17.8
2772,Brazil,Potatoes,1992,140432,1761,67003.89,27.58
2773,Brazil,Potatoes,1992,140432,1761,67003.89,20.21
2774,Brazil,Potatoes,1992,140432,1761,67003.89,27.42
2775,Brazil,Potatoes,1992,140432,1761,67003.89,18.72
2776,Brazil,Potatoes,1992,140432,1761,67003.89,25.61
2777,Brazil,Potatoes,1992,140432,1761,67003.89,24.24
2778,Brazil,Potatoes,1992,140432,1761,67003.89,24.97
2779,Brazil,"Rice, paddy",1992,21349,1761,67003.89,21.35
2780,Brazil,"Rice, paddy",1992,21349,1761,67003.89,20.21
2781,Brazil,"Rice, paddy",1992,21349,1761,67003.89,17.8
2782,Brazil,"Rice, paddy",1992,21349,1761,67003.89,17.8
2783,Brazil,"Rice, paddy",1992,21349,1761,67003.89,27.58
2784,Brazil,"Rice, paddy",1992,21349,1761,67003.89,20.21
2785,Brazil,"Rice, paddy",1992,21349,1761,67003.89,27.42
2786,Brazil,"Rice, paddy",1992,21349,1761,67003.89,18.72
2787,Brazil,"Rice, paddy",1992,21349,1761,67003.89,25.61
2788,Brazil,"Rice, paddy",1992,21349,1761,67003.89,24.24
2789,Brazil,"Rice, paddy",1992,21349,1761,67003.89,24.97
2790,Brazil,Sorghum,1992,17190,1761,67003.89,21.35
2791,Brazil,Sorghum,1992,17190,1761,67003.89,20.21
2792,Brazil,Sorghum,1992,17190,1761,67003.89,17.8
